t,lat,lon,y
7.381318773382816,0.4408815648717753,0.7538214754821704,0.7357267973817283
7.427780767232789,0.4408815648717753,0.7538214754821704,0.7130823372395205
7.4742427610827615,0.4408815648717753,0.7538214754821704,0.6888988111216152
7.520704754932734,0.4408815648717753,0.7538214754821704,0.6632284150231686
7.567166748782707,0.4408815648717753,0.7538214754821704,0.6361265540932843
7.61362874263268,0.4408815648717753,0.7538214754821704,0.607651723052497
7.660090736482653,0.4408815648717753,0.7538214754821704,0.5778653799419474
7.706552730332626,0.4408815648717753,0.7538214754821704,0.5468318134767358
7.753014724182599,0.4408815648717753,0.7538214754821704,0.5146180042897525
7.799476718032571,0.4408815648717753,0.7538214754821704,0.48129348036546504
7.845938711882543,0.4408815648717753,0.7538214754821704,0.4469301669756813
7.892400705732516,0.4408815648717753,0.7538214754821704,0.41160223144118435
7.938862699582489,0.4408815648717753,0.7538214754821704,0.37538592305428364
7.985324693432462,0.4408815648717753,0.7538214754821704,0.3383594085077898
8.031786687282436,0.4408815648717753,0.7538214754821704,0.300602603185608
8.078248681132408,0.4408815648717753,0.7538214754821704,0.26219699867908663
8.124710674982381,0.4408815648717753,0.7538214754821704,0.2232254869013794
8.171172668832353,0.4408815648717753,0.7538214754821704,0.18377218117947308
8.217634662682325,0.4408815648717753,0.7538214754821704,0.14392223470998083
8.264096656532299,0.4408815648717753,0.7538214754821704,0.1037616567705702
8.310558650382271,0.4408815648717753,0.7538214754821704,0.0633771270836872
8.357020644232245,0.4408815648717753,0.7538214754821704,0.02285580873322479
8.403482638082217,0.4408815648717753,0.7538214754821704,-0.01771483996203821
8.44994463193219,0.4408815648717753,0.7538214754821704,-0.058247254212236976
8.496406625782162,0.4408815648717753,0.7538214754821704,-0.09865395174999553
8.542868619632136,0.4408815648717753,0.7538214754821704,-0.1388477216459153
8.589330613482108,0.4408815648717753,0.7538214754821704,-0.1787418125384022
8.635792607332082,0.4408815648717753,0.7538214754821704,-0.2182501198716213
8.682254601182054,0.4408815648717753,0.7538214754821704,-0.2572873717374064
8.728716595032028,0.4408815648717753,0.7538214754821704,-0.29576931292006686
8.775178588882,0.4408815648717753,0.7538214754821704,-0.33361288674681444
8.821640582731973,0.4408815648717753,0.7538214754821704,-0.3707364143513644
8.868102576581945,0.4408815648717753,0.7538214754821704,-0.4070597709637537
8.914564570431917,0.4408815648717753,0.7538214754821704,-0.44250455884593054
8.961026564281891,0.4408815648717753,0.7538214754821704,-0.4769942764998273
9.007488558131863,0.4408815648717753,0.7538214754821704,-0.5104544837827251
9.053950551981837,0.4408815648717753,0.7538214754821704,-0.5428129625735494
9.100412545831809,0.4408815648717753,0.7538214754821704,-0.5739998726432924
9.146874539681782,0.4408815648717753,0.7538214754821704,-0.6039479023931849
9.193336533531754,0.4408815648717753,0.7538214754821704,-0.6325924141352322
9.239798527381728,0.4408815648717753,0.7538214754821704,-0.6598715836015923
9.2862605212317,0.4408815648717753,0.7538214754821704,-0.6857265333816492
9.332722515081674,0.4408815648717753,0.7538214754821704,-0.7101014599988195
9.379184508931646,0.4408815648717753,0.7538214754821704,-0.7329437543527806
9.425646502781618,0.4408815648717753,0.7538214754821704,-0.7542041152672022
9.472108496631591,0.4408815648717753,0.7538214754821704,-0.7738366558978798
9.518570490481565,0.4408815648717753,0.7538214754821704,-0.7917990027716196
9.565032484331537,0.4408815648717753,0.7538214754821704,-0.8080523872421187
9.611494478181509,0.4408815648717753,0.7538214754821704,-0.8225617291654419
9.657956472031483,0.4408815648717753,0.7538214754821704,-0.8352957126144972
7.518018945325513,0.8016645147029094,0.768704921901306,1.0102714007207183
7.568489895258276,0.8016645147029094,0.768704921901306,0.9857056096057035
7.61896084519104,0.8016645147029094,0.768704921901306,0.9586294470046839
7.669431795123804,0.8016645147029094,0.768704921901306,0.9291118698413926
7.719902745056568,0.8016645147029094,0.768704921901306,0.8972280527758126
7.770373694989331,0.8016645147029094,0.768704921901306,0.8630591967511546
7.820844644922095,0.8016645147029094,0.768704921901306,0.8266923221932295
7.871315594854859,0.8016645147029094,0.768704921901306,0.7882200473889143
7.921786544787623,0.8016645147029094,0.768704921901306,0.747740352608107
7.972257494720386,0.8016645147029094,0.768704921901306,0.7053563305699225
8.02272844465315,0.8016645147029094,0.768704921901306,0.661175923888615
8.073199394585913,0.8016645147029094,0.768704921901306,0.6153116501679132
8.123670344518677,0.8016645147029094,0.768704921901306,0.5678803154438685
8.174141294451442,0.8016645147029094,0.768704921901306,0.5190027167060441
8.224612244384206,0.8016645147029094,0.768704921901306,0.4688033342546231
8.275083194316968,0.8016645147029094,0.768704921901306,0.41741001467695854
8.325554144249733,0.8016645147029094,0.768704921901306,0.36495364525093343
8.376025094182497,0.8016645147029094,0.768704921901306,0.31156782060438076
8.426496044115261,0.8016645147029094,0.768704921901306,0.2573885024794713
8.476966994048023,0.8016645147029094,0.768704921901306,0.2025536734686023
8.527437943980788,0.8016645147029094,0.768704921901306,0.14720298560362138
8.577908893913552,0.8016645147029094,0.768704921901306,0.09147740469338128
8.628379843846314,0.8016645147029094,0.768704921901306,0.035518851315382016
8.678850793779079,0.8016645147029094,0.768704921901306,-0.020530160624170346
8.729321743711843,0.8016645147029094,0.768704921901306,-0.07652688684136111
8.779792693644607,0.8016645147029094,0.768704921901306,-0.13232871621230602
8.83026364357737,0.8016645147029094,0.768704921901306,-0.18779353397174764
8.880734593510134,0.8016645147029094,0.768704921901306,-0.24278008364755194
8.931205543442898,0.8016645147029094,0.768704921901306,-0.2971483268093024
8.981676493375662,0.8016645147029094,0.768704921901306,-0.35075979971483573
9.032147443308425,0.8016645147029094,0.768704921901306,-0.4034779659463867
9.082618393241189,0.8016645147029094,0.768704921901306,-0.4551685641382812
9.133089343173953,0.8016645147029094,0.768704921901306,-0.5056999499105614
9.183560293106716,0.8016645147029094,0.768704921901306,-0.5549434311377526
9.23403124303948,0.8016645147029094,0.768704921901306,-0.6027735956988965
9.284502192972244,0.8016645147029094,0.768704921901306,-0.6490686308741337
9.334973142905007,0.8016645147029094,0.768704921901306,-0.6937106335744317
9.385444092837771,0.8016645147029094,0.768704921901306,-0.7365859106143591
9.435915042770535,0.8016645147029094,0.768704921901306,-0.7775852682631627
9.4863859927033,0.8016645147029094,0.768704921901306,-0.8166042903367574
9.536856942636064,0.8016645147029094,0.768704921901306,-0.8535436041223672
9.587327892568826,0.8016645147029094,0.768704921901306,-0.8883091334585728
9.63779884250159,0.8016645147029094,0.768704921901306,-0.920812338326236
9.688269792434355,0.8016645147029094,0.768704921901306,-0.9509704403400969
9.738740742367117,0.8016645147029094,0.768704921901306,-0.978706633566791
9.789211692299881,0.8016645147029094,0.768704921901306,-1.0039502801323665
9.839682642232646,0.8016645147029094,0.768704921901306,-1.0266370901211284
9.890153592165408,0.8016645147029094,0.768704921901306,-1.046709285307661
9.940624542098172,0.8016645147029094,0.768704921901306,-1.0641157463050348
9.991095492030936,0.8016645147029094,0.768704921901306,-1.0788121427544333
7.865098154433681,0.6515676981702947,0.7704711836933343,0.6429626569128502
7.914006485127827,0.6515676981702947,0.7704711836933343,0.6041746052873385
7.962914815821974,0.6515676981702947,0.7704711836933343,0.5639416410723108
8.011823146516122,0.6515676981702947,0.7704711836933343,0.52235998333424
8.060731477210268,0.6515676981702947,0.7704711836933343,0.4795290766049448
8.109639807904415,0.6515676981702947,0.7704711836933343,0.435551353055211
8.158548138598562,0.6515676981702947,0.7704711836933343,0.390531987523337
8.207456469292708,0.6515676981702947,0.7704711836933343,0.34457864598445614
8.256364799986855,0.6515676981702947,0.7704711836933343,0.2978012280621853
8.305273130681002,0.6515676981702947,0.7704711836933343,0.2503116041983956
8.354181461375148,0.6515676981702947,0.7704711836933343,0.2022233481096779
8.403089792069295,0.6515676981702947,0.7704711836933343,0.15365146517034345
8.451998122763442,0.6515676981702947,0.7704711836933343,0.10471211737154729
8.500906453457588,0.6515676981702947,0.7704711836933343,0.05552234551430679
8.549814784151735,0.6515676981702947,0.7704711836933343,0.006199789300804059
8.598723114845884,0.6515676981702947,0.7704711836933343,-0.04313759400661449
8.64763144554003,0.6515676981702947,0.7704711836933343,-0.09237181168588965
8.696539776234177,0.6515676981702947,0.7704711836933343,-0.1413851177405232
8.745448106928324,0.6515676981702947,0.7704711836933343,-0.19006029449477607
8.79435643762247,0.6515676981702947,0.7704711836933343,-0.23828093292537333
8.843264768316617,0.6515676981702947,0.7704711836933343,-0.28593171105927423
8.892173099010764,0.6515676981702947,0.7704711836933343,-0.3328986697717101
8.94108142970491,0.6515676981702947,0.7704711836933343,-0.37906948532490564
8.989989760399057,0.6515676981702947,0.7704711836933343,-0.4243337379956927
9.038898091093204,0.6515676981702947,0.7704711836933343,-0.4685831761495822
9.08780642178735,0.6515676981702947,0.7704711836933343,-0.5117119751297484
9.136714752481497,0.6515676981702947,0.7704711836933343,-0.5536169903417777
9.185623083175644,0.6515676981702947,0.7704711836933343,-0.5941980039289219
9.234531413869792,0.6515676981702947,0.7704711836933343,-0.6333579644479169
9.283439744563939,0.6515676981702947,0.7704711836933343,-0.6710032189721662
9.332348075258086,0.6515676981702947,0.7704711836933343,-0.7070437370672211
9.381256405952232,0.6515676981702947,0.7704711836933343,-0.7413933261028844
9.430164736646379,0.6515676981702947,0.7704711836933343,-0.7739698373870263
9.479073067340526,0.6515676981702947,0.7704711836933343,-0.8046953626281279
9.527981398034672,0.6515676981702947,0.7704711836933343,-0.833496420256703
9.576889728728819,0.6515676981702947,0.7704711836933343,-0.8603041311600005
9.625798059422966,0.6515676981702947,0.7704711836933343,-0.8850543834097113
9.674706390117112,0.6515676981702947,0.7704711836933343,-0.9076879855887247
9.723614720811259,0.6515676981702947,0.7704711836933343,-0.9281508083502452
9.772523051505406,0.6515676981702947,0.7704711836933343,-0.946393913870726
9.821431382199552,0.6515676981702947,0.7704711836933343,-0.9623736728870238
9.8703397128937,0.6515676981702947,0.7704711836933343,-0.9760518690378786
9.919248043587846,0.6515676981702947,0.7704711836933343,-0.9873957902601755
9.968156374281993,0.6515676981702947,0.7704711836933343,-0.9963783070214167
10.01706470497614,0.6515676981702947,0.7704711836933343,-1.002977937201301
10.065973035670288,0.6515676981702947,0.7704711836933343,-1.007178897467246
10.114881366364434,0.6515676981702947,0.7704711836933343,-1.008971141020986
10.163789697058581,0.6515676981702947,0.7704711836933343,-1.0083503816259738
10.212698027752728,0.6515676981702947,0.7704711836933343,-1.0053181038581203
10.261606358446874,0.6515676981702947,0.7704711836933343,-0.9998815595553596
0.2872807391902471,0.1437372462466019,0.4267927011287481,0.4500291400152068
0.3481865125022592,0.1437372462466019,0.4267927011287481,0.4502243986640335
0.40909228581427126,0.1437372462466019,0.4267927011287481,0.4487500601646178
0.4699980591262834,0.1437372462466019,0.4267927011287481,0.445611591904692
0.5309038324382955,0.1437372462466019,0.4267927011287481,0.44082063247530595
0.5918096057503075,0.1437372462466019,0.4267927011287481,0.43439494851066324
0.6527153790623197,0.1437372462466019,0.4267927011287481,0.4263583688029278
0.7136211523743318,0.1437372462466019,0.4267927011287481,0.41674069593632534
0.7745269256863438,0.1437372462466019,0.4267927011287481,0.4055775957682338
